Unnamed: 0,Unnamed: 0.1,channel,count,filename,im_number,intensity_mean,intensity_sd,overlap_count,parent_cell,vol_mean,vol_sd,vol_total,flagged_oof,flagged_z,n_cells,raw_cells,stains,cell_line,treatment,czi_id
23,23,561.0,1.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,5.0,7729.0,,0.0,1.0,90.0,,90.0,1.0,0.0,2,2,LC3-WIPI,dAtg7,3hrTor,6Pos_1
24,24,561.0,0.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,0.0,,,,1.0,,,,1.0,0.0,2,2,LC3-WIPI,dAtg7,3hrTor,6Pos_1
25,25,561.0,0.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,0.0,,,,2.0,,,,1.0,0.0,2,2,LC3-WIPI,dAtg7,3hrTor,6Pos_1
26,26,561.0,0.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,1.0,,,,1.0,,,,0.0,0.0,1,1,LC3-WIPI,dAtg7,3hrTor,6Pos_1
27,27,561.0,0.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,2.0,,,,4.0,,,,0.0,0.0,4,5,LC3-WIPI,dAtg7,3hrTor,6Pos_1
28,28,561.0,0.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,3.0,,,,1.0,,,,0.0,0.0,5,6,LC3-WIPI,dAtg7,3hrTor,6Pos_1
29,29,561.0,0.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,3.0,,,,3.0,,,,0.0,0.0,5,6,LC3-WIPI,dAtg7,3hrTor,6Pos_1
30,30,561.0,0.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,4.0,,,,1.0,,,,0.0,0.0,2,2,LC3-WIPI,dAtg7,3hrTor,6Pos_1
31,31,561.0,0.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,5.0,,,,2.0,,,,1.0,0.0,2,2,LC3-WIPI,dAtg7,3hrTor,6Pos_1
0,0,488.0,76.0,LC3-WIPI_HEK_dTMEM_3hrTor_10Pos_3_AiryscanProcessing.czi,0.0,8505.828947368422,1407.7433325542254,24.0,1.0,87.57894736842104,43.70393213671428,6656.0,0.0,0.0,2,2,LC3-WIPI,dTMEM,3hrTor,10Pos_3
1,1,488.0,112.0,LC3-WIPI_HEK_dTMEM_3hrTor_10Pos_3_AiryscanProcessing.czi,0.0,8646.00892857143,1418.0471122399902,33.0,2.0,98.13392857142857,61.73388041938148,10991.0,0.0,0.0,2,2,LC3-WIPI,dTMEM,3hrTor,10Pos_3
2,2,561.0,30.0,LC3-WIPI_HEK_dTMEM_3hrTor_10Pos_3_AiryscanProcessing.czi,0.0,8082.433333333332,1660.1789825265796,26.0,1.0,65.33333333333333,37.51995637573133,1960.0,0.0,0.0,2,2,LC3-WIPI,dTMEM,3hrTor,10Pos_3
3,3,561.0,41.0,LC3-WIPI_HEK_dTMEM_3hrTor_10Pos_3_AiryscanProcessing.czi,0.0,8410.609756097561,1866.5121735210944,38.0,2.0,75.14634146341461,44.05993700381888,3081.0,0.0,0.0,2,2,LC3-WIPI,dTMEM,3hrTor,10Pos_3
4,4,488.0,74.0,LC3-WIPI_HEK_dTMEM_3hrTor_10Pos_3_AiryscanProcessing.czi,1.0,8823.432432432432,1231.6402592676145,59.0,1.0,126.39189189189187,85.48585039811864,9353.0,0.0,0.0,2,4,LC3-WIPI,dTMEM,3hrTor,10Pos_3
5,5,488.0,95.0,LC3-WIPI_HEK_dTMEM_3hrTor_10Pos_3_AiryscanProcessing.czi,1.0,9186.547368421052,1364.056066486857,70.0,2.0,132.90526315789472,81.31813983129166,12626.0,0.0,0.0,2,4,LC3-WIPI,dTMEM,3hrTor,10Pos_3
6,6,561.0,76.0,LC3-WIPI_HEK_dTMEM_3hrTor_10Pos_3_AiryscanProcessing.czi,1.0,9681.447368421052,2789.574368464297,61.0,1.0,117.09210526315788,69.41415372128444,8899.0,0.0,0.0,2,4,LC3-WIPI,dTMEM,3hrTor,10Pos_3
