Unnamed: 0,Unnamed: 0.1,channel,count,filename,im_number,intensity_mean,intensity_sd,overlap_count,parent_cell,vol_mean,vol_sd,vol_total,flagged_oof,flagged_z,n_cells,raw_cells,stains,cell_line,treatment,czi_id
30,30,488.0,19.0,LC3-WIPI_HEK_wt_Torin_23pos_AiryscanProcessing.czi,5.0,6684.5263157894715,1519.770500525986,9.0,1.0,72.26315789473685,50.458830418980796,1373.0,0.0,0.0,3,3,LC3-WIPI,wt,Torin,23pos
31,31,488.0,23.0,LC3-WIPI_HEK_wt_Torin_23pos_AiryscanProcessing.czi,5.0,6305.130434782609,1327.7463238116145,7.0,2.0,55.21739130434783,37.211870688774866,1270.0,0.0,0.0,3,3,LC3-WIPI,wt,Torin,23pos
32,32,488.0,18.0,LC3-WIPI_HEK_wt_Torin_23pos_AiryscanProcessing.czi,5.0,6341.777777777777,1402.3879867424268,11.0,3.0,68.94444444444444,46.91603541524974,1241.0,0.0,0.0,3,3,LC3-WIPI,wt,Torin,23pos
33,33,561.0,88.0,LC3-WIPI_HEK_wt_Torin_23pos_AiryscanProcessing.czi,5.0,8639.40909090909,3072.49363938387,9.0,1.0,160.0681818181818,108.95109051951636,14086.0,0.0,0.0,3,3,LC3-WIPI,wt,Torin,23pos
34,34,561.0,67.0,LC3-WIPI_HEK_wt_Torin_23pos_AiryscanProcessing.czi,5.0,8586.55223880597,2779.3159082199177,6.0,2.0,183.47761194029846,122.98489168222879,12293.0,0.0,0.0,3,3,LC3-WIPI,wt,Torin,23pos
35,35,561.0,80.0,LC3-WIPI_HEK_wt_Torin_23pos_AiryscanProcessing.czi,5.0,8802.45,3079.735135331847,11.0,3.0,184.2125,118.99778678401405,14737.0,0.0,0.0,3,3,LC3-WIPI,wt,Torin,23pos
36,36,488.0,15.0,LC3-WIPI_HEK_wt_Torin_23pos_AiryscanProcessing.czi,6.0,5164.133333333333,1030.8522733756806,0.0,1.0,43.66666666666666,28.457152419199005,655.0,0.0,1.0,1,1,LC3-WIPI,wt,Torin,23pos
37,37,561.0,95.0,LC3-WIPI_HEK_wt_Torin_23pos_AiryscanProcessing.czi,6.0,6170.905263157894,1573.0717279076048,0.0,1.0,112.86315789473684,76.32762676084518,10722.0,0.0,1.0,1,1,LC3-WIPI,wt,Torin,23pos
38,38,488.0,22.0,LC3-WIPI_HEK_wt_Torin_23pos_AiryscanProcessing.czi,7.0,5954.363636363636,1012.0044487693739,9.0,1.0,71.36363636363636,49.259802461318685,1570.0,0.0,1.0,2,2,LC3-WIPI,wt,Torin,23pos
39,39,488.0,13.0,LC3-WIPI_HEK_wt_Torin_23pos_AiryscanProcessing.czi,7.0,5436.538461538462,802.5319947292461,6.0,2.0,49.769230769230774,37.517004691548095,647.0,0.0,1.0,2,2,LC3-WIPI,wt,Torin,23pos
40,40,561.0,71.0,LC3-WIPI_HEK_wt_Torin_23pos_AiryscanProcessing.czi,7.0,6163.521126760564,1568.1246020021579,8.0,1.0,136.50704225352112,111.75647929307681,9692.0,0.0,1.0,2,2,LC3-WIPI,wt,Torin,23pos
41,41,561.0,54.0,LC3-WIPI_HEK_wt_Torin_23pos_AiryscanProcessing.czi,7.0,6170.685185185185,1425.0351445394626,7.0,2.0,137.35185185185185,104.78138200736744,7417.0,0.0,1.0,2,2,LC3-WIPI,wt,Torin,23pos
42,42,488.0,18.0,LC3-WIPI_HEK_wt_Torin_23pos_AiryscanProcessing.czi,8.0,5974.333333333332,1588.6652555266787,8.0,1.0,54.611111111111114,32.19086258531958,983.0,0.0,0.0,2,2,LC3-WIPI,wt,Torin,23pos
43,43,488.0,17.0,LC3-WIPI_HEK_wt_Torin_23pos_AiryscanProcessing.czi,8.0,5956.823529411765,1000.8918669925162,8.0,2.0,57.05882352941178,33.086006460880284,970.0,0.0,0.0,2,2,LC3-WIPI,wt,Torin,23pos
