Unnamed: 0,Unnamed: 0.1,488_only_foci,488_overlap_foci,488_total_foci,561_only_foci,561_overlap_foci,561_total_foci,cell,filename,flagged_oof,flagged_z,im_n_cells,im_raw_cells,image,stains,cell_line,treatment,czi_id
6,6,24.0,0.0,24.0,2.0,0.0,2.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,1.0,0.0,2.0,2.0,3.0,LC3-WIPI,dATG7,NoTreat,40pos
7,7,28.0,0.0,28.0,3.0,0.0,3.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,1.0,0.0,2.0,2.0,3.0,LC3-WIPI,dATG7,NoTreat,40pos
8,8,14.0,0.0,14.0,1.0,0.0,1.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,4.0,LC3-WIPI,dATG7,NoTreat,40pos
9,9,10.0,0.0,10.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,4.0,LC3-WIPI,dATG7,NoTreat,40pos
10,10,5.0,0.0,5.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,5.0,LC3-WIPI,dATG7,NoTreat,40pos
11,11,8.0,0.0,8.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,5.0,LC3-WIPI,dATG7,NoTreat,40pos
12,12,15.0,0.0,15.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,6.0,LC3-WIPI,dATG7,NoTreat,40pos
13,13,17.0,0.0,17.0,1.0,0.0,1.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,6.0,LC3-WIPI,dATG7,NoTreat,40pos
14,14,25.0,0.0,25.0,2.0,0.0,2.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,1.0,1.0,7.0,LC3-WIPI,dATG7,NoTreat,40pos
15,15,19.0,0.0,19.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,1.0,1.0,8.0,LC3-WIPI,dATG7,NoTreat,40pos
16,16,7.0,0.0,7.0,4.0,0.0,4.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,9.0,LC3-WIPI,dATG7,NoTreat,40pos
17,17,10.0,0.0,10.0,1.0,0.0,1.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,9.0,LC3-WIPI,dATG7,NoTreat,40pos
18,18,30.0,0.0,30.0,3.0,0.0,3.0,3.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,9.0,LC3-WIPI,dATG7,NoTreat,40pos
19,19,16.0,0.0,16.0,3.0,0.0,3.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,1.0,1.0,10.0,LC3-WIPI,dATG7,NoTreat,40pos
20,20,15.0,0.0,15.0,1.0,0.0,1.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,11.0,LC3-WIPI,dATG7,NoTreat,40pos
21,21,19.0,0.0,19.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,11.0,LC3-WIPI,dATG7,NoTreat,40pos
22,22,11.0,0.0,11.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,12.0,LC3-WIPI,dATG7,NoTreat,40pos
23,23,18.0,0.0,18.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,12.0,LC3-WIPI,dATG7,NoTreat,40pos
24,24,13.0,0.0,13.0,1.0,0.0,1.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,4.0,4.0,13.0,LC3-WIPI,dATG7,NoTreat,40pos
25,25,19.0,0.0,19.0,1.0,0.0,1.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,4.0,4.0,13.0,LC3-WIPI,dATG7,NoTreat,40pos
26,26,4.0,0.0,4.0,0.0,0.0,0.0,3.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,4.0,4.0,13.0,LC3-WIPI,dATG7,NoTreat,40pos
27,27,27.0,0.0,27.0,1.0,0.0,1.0,4.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,4.0,4.0,13.0,LC3-WIPI,dATG7,NoTreat,40pos
28,28,24.0,0.0,24.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,1.0,0.0,2.0,2.0,14.0,LC3-WIPI,dATG7,NoTreat,40pos
29,29,17.0,0.0,17.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,1.0,0.0,2.0,2.0,14.0,LC3-WIPI,dATG7,NoTreat,40pos
30,30,21.0,0.0,21.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,15.0,LC3-WIPI,dATG7,NoTreat,40pos
31,31,35.0,0.0,35.0,1.0,0.0,1.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,15.0,LC3-WIPI,dATG7,NoTreat,40pos
32,32,15.0,0.0,15.0,6.0,0.0,6.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,4.0,4.0,16.0,LC3-WIPI,dATG7,NoTreat,40pos
33,33,28.0,0.0,28.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,4.0,4.0,16.0,LC3-WIPI,dATG7,NoTreat,40pos
34,34,11.0,0.0,11.0,2.0,0.0,2.0,3.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,4.0,4.0,16.0,LC3-WIPI,dATG7,NoTreat,40pos
35,35,32.0,0.0,32.0,2.0,0.0,2.0,4.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,4.0,4.0,16.0,LC3-WIPI,dATG7,NoTreat,40pos
36,36,28.0,0.0,28.0,1.0,0.0,1.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,1.0,1.0,17.0,LC3-WIPI,dATG7,NoTreat,40pos
37,37,16.0,0.0,16.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,1.0,1.0,18.0,LC3-WIPI,dATG7,NoTreat,40pos
38,38,45.0,0.0,45.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,1.0,1.0,19.0,LC3-WIPI,dATG7,NoTreat,40pos
39,39,15.0,0.0,15.0,3.0,0.0,3.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,1.0,1.0,20.0,LC3-WIPI,dATG7,NoTreat,40pos
40,40,4.0,0.0,4.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,21.0,LC3-WIPI,dATG7,NoTreat,40pos
41,41,5.0,0.0,5.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,21.0,LC3-WIPI,dATG7,NoTreat,40pos
42,42,8.0,0.0,8.0,1.0,0.0,1.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,1.0,1.0,22.0,LC3-WIPI,dATG7,NoTreat,40pos
43,43,30.0,0.0,30.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,3.0,23.0,LC3-WIPI,dATG7,NoTreat,40pos
44,44,45.0,0.0,45.0,2.0,0.0,2.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,3.0,23.0,LC3-WIPI,dATG7,NoTreat,40pos
45,45,14.0,0.0,14.0,2.0,0.0,2.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,24.0,LC3-WIPI,dATG7,NoTreat,40pos
46,46,14.0,0.0,14.0,2.0,0.0,2.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,24.0,LC3-WIPI,dATG7,NoTreat,40pos
47,47,24.0,0.0,24.0,1.0,0.0,1.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,25.0,LC3-WIPI,dATG7,NoTreat,40pos
48,48,23.0,0.0,23.0,1.0,0.0,1.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,25.0,LC3-WIPI,dATG7,NoTreat,40pos
49,49,24.0,0.0,24.0,2.0,0.0,2.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,26.0,LC3-WIPI,dATG7,NoTreat,40pos
50,50,17.0,0.0,17.0,1.0,0.0,1.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,26.0,LC3-WIPI,dATG7,NoTreat,40pos
51,51,15.0,0.0,15.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,27.0,LC3-WIPI,dATG7,NoTreat,40pos
52,52,17.0,0.0,17.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,27.0,LC3-WIPI,dATG7,NoTreat,40pos
53,53,14.0,0.0,14.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,28.0,LC3-WIPI,dATG7,NoTreat,40pos
54,54,8.0,0.0,8.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,28.0,LC3-WIPI,dATG7,NoTreat,40pos
55,55,24.0,0.0,24.0,13.0,0.0,13.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,29.0,LC3-WIPI,dATG7,NoTreat,40pos
56,56,26.0,0.0,26.0,3.0,0.0,3.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,29.0,LC3-WIPI,dATG7,NoTreat,40pos
57,57,26.0,0.0,26.0,4.0,0.0,4.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,30.0,LC3-WIPI,dATG7,NoTreat,40pos
58,58,36.0,0.0,36.0,12.0,0.0,12.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,30.0,LC3-WIPI,dATG7,NoTreat,40pos
59,59,19.0,0.0,19.0,11.0,0.0,11.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,5.0,31.0,LC3-WIPI,dATG7,NoTreat,40pos
60,60,24.0,0.0,24.0,3.0,0.0,3.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,5.0,31.0,LC3-WIPI,dATG7,NoTreat,40pos
61,61,27.0,0.0,27.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,32.0,LC3-WIPI,dATG7,NoTreat,40pos
62,62,19.0,0.0,19.0,2.0,0.0,2.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,32.0,LC3-WIPI,dATG7,NoTreat,40pos
63,63,16.0,0.0,16.0,4.0,0.0,4.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,33.0,LC3-WIPI,dATG7,NoTreat,40pos
64,64,26.0,0.0,26.0,20.0,0.0,20.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,33.0,LC3-WIPI,dATG7,NoTreat,40pos
65,65,61.0,0.0,61.0,5.0,0.0,5.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,1.0,1.0,34.0,LC3-WIPI,dATG7,NoTreat,40pos
66,66,27.0,0.0,27.0,28.0,0.0,28.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,35.0,LC3-WIPI,dATG7,NoTreat,40pos
67,67,28.0,0.0,28.0,8.0,0.0,8.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,35.0,LC3-WIPI,dATG7,NoTreat,40pos
68,68,25.0,0.0,25.0,11.0,0.0,11.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,4.0,4.0,36.0,LC3-WIPI,dATG7,NoTreat,40pos
69,69,42.0,0.0,42.0,10.0,0.0,10.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,4.0,4.0,36.0,LC3-WIPI,dATG7,NoTreat,40pos
70,70,27.0,0.0,27.0,1.0,0.0,1.0,3.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,4.0,4.0,36.0,LC3-WIPI,dATG7,NoTreat,40pos
71,71,26.0,0.0,26.0,10.0,0.0,10.0,4.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,4.0,4.0,36.0,LC3-WIPI,dATG7,NoTreat,40pos
72,72,29.0,0.0,29.0,8.0,0.0,8.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,37.0,LC3-WIPI,dATG7,NoTreat,40pos
73,73,31.0,0.0,31.0,6.0,0.0,6.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,37.0,LC3-WIPI,dATG7,NoTreat,40pos
74,74,12.0,0.0,12.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,4.0,38.0,LC3-WIPI,dATG7,NoTreat,40pos
75,75,29.0,0.0,29.0,4.0,0.0,4.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,4.0,38.0,LC3-WIPI,dATG7,NoTreat,40pos
76,76,17.0,0.0,17.0,2.0,0.0,2.0,3.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,4.0,38.0,LC3-WIPI,dATG7,NoTreat,40pos
77,77,48.0,0.0,48.0,26.0,0.0,26.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,39.0,LC3-WIPI,dATG7,NoTreat,40pos
78,78,28.0,0.0,28.0,11.0,0.0,11.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,39.0,LC3-WIPI,dATG7,NoTreat,40pos
79,79,23.0,1.0,24.0,31.0,1.0,32.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,40.0,LC3-WIPI,dATG7,NoTreat,40pos
80,80,29.0,0.0,29.0,6.0,0.0,6.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,40.0,LC3-WIPI,dATG7,NoTreat,40pos
0,0,43.0,135.0,178.0,55.0,138.0,193.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,1.0,1.0,1.0,LC3-WIPI,dTMEM,NoTreat,40pos
1,1,15.0,92.0,107.0,38.0,86.0,124.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,2.0,LC3-WIPI,dTMEM,NoTreat,40pos
2,2,33.0,101.0,134.0,47.0,99.0,146.0,2.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,2.0,LC3-WIPI,dTMEM,NoTreat,40pos
3,3,14.0,73.0,87.0,12.0,74.0,86.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,3.0,LC3-WIPI,dTMEM,NoTreat,40pos
4,4,25.0,97.0,122.0,21.0,95.0,116.0,2.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,3.0,LC3-WIPI,dTMEM,NoTreat,40pos
5,5,118.0,143.0,261.0,76.0,141.0,217.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,1.0,1.0,4.0,LC3-WIPI,dTMEM,NoTreat,40pos
6,6,12.0,41.0,53.0,19.0,41.0,60.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,1.0,3.0,3.0,5.0,LC3-WIPI,dTMEM,NoTreat,40pos
7,7,10.0,61.0,71.0,39.0,57.0,96.0,2.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,1.0,3.0,3.0,5.0,LC3-WIPI,dTMEM,NoTreat,40pos
8,8,12.0,31.0,43.0,16.0,30.0,46.0,3.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,1.0,3.0,3.0,5.0,LC3-WIPI,dTMEM,NoTreat,40pos
9,9,11.0,69.0,80.0,27.0,69.0,96.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,6.0,LC3-WIPI,dTMEM,NoTreat,40pos
10,10,7.0,19.0,26.0,6.0,19.0,25.0,2.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,6.0,LC3-WIPI,dTMEM,NoTreat,40pos
11,11,12.0,32.0,44.0,15.0,32.0,47.0,3.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,6.0,LC3-WIPI,dTMEM,NoTreat,40pos
12,12,38.0,209.0,247.0,31.0,201.0,232.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,1.0,1.0,7.0,LC3-WIPI,dTMEM,NoTreat,40pos
13,13,12.0,68.0,80.0,12.0,65.0,77.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,8.0,LC3-WIPI,dTMEM,NoTreat,40pos
14,14,24.0,95.0,119.0,24.0,97.0,121.0,2.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,8.0,LC3-WIPI,dTMEM,NoTreat,40pos
15,15,41.0,113.0,154.0,22.0,108.0,130.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,9.0,LC3-WIPI,dTMEM,NoTreat,40pos
16,16,44.0,133.0,177.0,20.0,132.0,152.0,2.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,9.0,LC3-WIPI,dTMEM,NoTreat,40pos
17,17,39.0,62.0,101.0,49.0,62.0,111.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,1.0,2.0,2.0,10.0,LC3-WIPI,dTMEM,NoTreat,40pos
18,18,52.0,75.0,127.0,57.0,78.0,135.0,2.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,1.0,2.0,2.0,10.0,LC3-WIPI,dTMEM,NoTreat,40pos
19,19,21.0,123.0,144.0,59.0,122.0,181.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,1.0,3.0,3.0,11.0,LC3-WIPI,dTMEM,NoTreat,40pos
20,20,7.0,68.0,75.0,31.0,67.0,98.0,2.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,1.0,3.0,3.0,11.0,LC3-WIPI,dTMEM,NoTreat,40pos
21,21,19.0,100.0,119.0,83.0,94.0,177.0,3.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,1.0,3.0,3.0,11.0,LC3-WIPI,dTMEM,NoTreat,40pos
22,22,39.0,9.0,48.0,105.0,8.0,113.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,12.0,LC3-WIPI,dTMEM,NoTreat,40pos
23,23,36.0,5.0,41.0,70.0,5.0,75.0,2.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,12.0,LC3-WIPI,dTMEM,NoTreat,40pos
24,24,11.0,66.0,77.0,28.0,65.0,93.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,13.0,LC3-WIPI,dTMEM,NoTreat,40pos
25,25,12.0,65.0,77.0,19.0,68.0,87.0,2.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,13.0,LC3-WIPI,dTMEM,NoTreat,40pos
26,26,6.0,50.0,56.0,12.0,50.0,62.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,14.0,LC3-WIPI,dTMEM,NoTreat,40pos
27,27,2.0,46.0,48.0,10.0,45.0,55.0,2.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,14.0,LC3-WIPI,dTMEM,NoTreat,40pos
28,28,25.0,104.0,129.0,36.0,102.0,138.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,1.0,0.0,2.0,2.0,15.0,LC3-WIPI,dTMEM,NoTreat,40pos
29,29,13.0,79.0,92.0,32.0,76.0,108.0,2.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,1.0,0.0,2.0,2.0,15.0,LC3-WIPI,dTMEM,NoTreat,40pos
30,30,60.0,1.0,61.0,89.0,1.0,90.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,1.0,2.0,2.0,16.0,LC3-WIPI,dTMEM,NoTreat,40pos
31,31,40.0,1.0,41.0,83.0,1.0,84.0,2.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,1.0,2.0,2.0,16.0,LC3-WIPI,dTMEM,NoTreat,40pos
32,32,16.0,46.0,62.0,98.0,49.0,147.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,17.0,LC3-WIPI,dTMEM,NoTreat,40pos
33,33,10.0,50.0,60.0,44.0,52.0,96.0,2.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,17.0,LC3-WIPI,dTMEM,NoTreat,40pos
34,34,69.0,3.0,72.0,96.0,3.0,99.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,18.0,LC3-WIPI,dTMEM,NoTreat,40pos
35,35,32.0,1.0,33.0,44.0,1.0,45.0,2.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,18.0,LC3-WIPI,dTMEM,NoTreat,40pos
36,36,19.0,0.0,19.0,28.0,0.0,28.0,3.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,18.0,LC3-WIPI,dTMEM,NoTreat,40pos
37,37,23.0,42.0,65.0,53.0,44.0,97.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,19.0,LC3-WIPI,dTMEM,NoTreat,40pos
38,38,11.0,43.0,54.0,21.0,41.0,62.0,2.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,19.0,LC3-WIPI,dTMEM,NoTreat,40pos
39,39,13.0,61.0,74.0,72.0,58.0,130.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,1.0,1.0,20.0,LC3-WIPI,dTMEM,NoTreat,40pos
40,40,171.0,7.0,178.0,88.0,6.0,94.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,1.0,0.0,1.0,1.0,21.0,LC3-WIPI,dTMEM,NoTreat,40pos
41,41,13.0,58.0,71.0,28.0,63.0,91.0,1.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,22.0,LC3-WIPI,dTMEM,NoTreat,40pos
42,42,17.0,63.0,80.0,30.0,64.0,94.0,2.0,LC3-WIPI_HEK_dTMEM_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,22.0,LC3-WIPI,dTMEM,NoTreat,40pos
